"","stem","total","density","timepoints","species","plantedyear","plantedtype","height","diameter"
"326",0.05,0.853104244337948,51.5555555555556,1,"corn","2016","monoculture",9.5,0.3545
"327",0.053,0.92444415007505,51.5555555555556,1,"corn","2016","monoculture",10.5,0.356
"328",0.046,0.864842112094904,51.5555555555556,1,"corn","2016","monoculture",11,0.3325
"329",0.05,0.874719667855909,51.5555555555556,1,"corn","2016","monoculture",14,0.297
"330",0.056,1.04520154822356,51.5555555555556,1,"corn","2016","monoculture",12.5,0.3545
"331",0.047,0.843777919485663,11.1111111111111,1,"corn","2016","monoculture",8.5,0.372
"332",0.071,1.30092993239288,11.1111111111111,1,"corn","2016","monoculture",12.5,0.411
"333",0.086,1.47812998744939,11.1111111111111,1,"corn","2016","monoculture",15,0.409
"334",0.052,1.07128757654527,11.1111111111111,1,"corn","2016","monoculture",10,0.403
"335",0.03,0.419146349880981,11.1111111111111,1,"corn","2016","monoculture",7,0.2555
"336",0.034,0.539860593043066,11.1111111111111,1,"corn","2016","monoculture",5.5,0.342
"337",0.051,0.973222619729806,11.1111111111111,1,"corn","2016","monoculture",9.5,0.3875
"338",0.05,0.899562105051061,11.1111111111111,1,"corn","2016","monoculture",9,0.3775
"339",0.041,0.683391803068266,11.1111111111111,1,"corn","2016","monoculture",7,0.3555
"340",0.042,0.670061393998815,11.1111111111111,1,"corn","2016","monoculture",10,0.2935
"341",0.038,0.790764138630958,14.6666666666667,1,"corn","2016","monoculture",8,0.367
"342",0.062,1.12576049725047,14.6666666666667,1,"corn","2016","monoculture",13,0.3655
"343",0.037,0.962988002579922,14.6666666666667,1,"corn","2016","monoculture",10,0.375
"344",0.068,1.36681748617625,14.6666666666667,1,"corn","2016","monoculture",11,0.453
"345",0.055,1.01409993951155,14.6666666666667,1,"corn","2016","monoculture",12,0.3545
"346",0.055,1.11335601903518,14.6666666666667,1,"corn","2016","monoculture",9,0.436
"347",0.041,0.705230739741177,14.6666666666667,1,"corn","2016","monoculture",10.5,0.2965
"348",0.053,0.960802550185128,14.6666666666667,1,"corn","2016","monoculture",11,0.357
"349",0.059,1.14175179451841,14.6666666666667,1,"corn","2016","monoculture",13,0.369
"350",0.054,0.988815430698706,14.6666666666667,1,"corn","2016","monoculture",11,0.364
"351",0.037,0.811105225225441,15.1111111111111,1,"corn","2016","monoculture",9,0.352
"352",0.113,1.5734607840569,15.1111111111111,1,"corn","2016","monoculture",12,0.477
"353",0.063,0.967373042535703,15.1111111111111,1,"corn","2016","monoculture",9,0.3965
"354",0.08,1.74775693093769,15.1111111111111,1,"corn","2016","monoculture",13,0.492
"355",0.057,1.03023736898009,15.1111111111111,1,"corn","2016","monoculture",10,0.3925
"356",0.045,0.836813005818337,15.1111111111111,1,"corn","2016","monoculture",9,0.3595
"357",0.062,1.20617477726084,15.1111111111111,1,"corn","2016","monoculture",15,0.3565
"358",0.049,0.868694412035638,15.1111111111111,1,"corn","2016","monoculture",11,0.3335
"359",0.044,0.725782906916244,15.1111111111111,1,"corn","2016","monoculture",8.5,0.336
"360",0.071,1.49020309008829,15.1111111111111,1,"corn","2016","monoculture",13.5,0.4335
"361",0.065,1.19017938564626,15.5555555555556,1,"corn","2016","monoculture",12,0.395
"362",0.033,0.604240550170107,15.5555555555556,1,"corn","2016","monoculture",9,0.2885
"363",0.026,0.474912332884099,15.5555555555556,1,"corn","2016","monoculture",7,0.278
"364",0.06,0.990396460755536,15.5555555555556,1,"corn","2016","monoculture",14,0.323
"365",0.038,0.531354127234772,15.5555555555556,1,"corn","2016","monoculture",9,0.2645
"366",0.034,0.456073363687608,15.5555555555556,1,"corn","2016","monoculture",7,0.2705
"367",0.054,0.888567851642261,15.5555555555556,1,"corn","2016","monoculture",13,0.3115
"371",0.031,0.737215891345364,15.5555555555556,1,"corn","2016","monoculture",9,0.33
"372",0.046,0.964788385671938,15.5555555555556,1,"corn","2016","monoculture",11,0.358
"373",0.061,1.07951159706697,15.5555555555556,1,"corn","2016","monoculture",9,0.427
"374",0.046,0.722902805082128,15.5555555555556,1,"corn","2016","monoculture",10.5,0.3015
"375",0.063,1.17873071176311,15.5555555555556,1,"corn","2016","monoculture",12.5,0.3845
"376",0.054,0.986701988335506,15.5555555555556,1,"corn","2016","monoculture",12,0.348
"377",0.053,0.948677205070227,15.5555555555556,1,"corn","2016","monoculture",13.5,0.3195
"378",0.04,0.689322354828519,15.5555555555556,1,"corn","2016","monoculture",8.5,0.3245
"379",0.056,0.919084377602428,15.5555555555556,1,"corn","2016","monoculture",12.5,0.325
"380",0.053,0.891735582784719,15.5555555555556,1,"corn","2016","monoculture",12,0.325
"381",0.054,0.833370290809416,18.2222222222222,1,"corn","2016","monoculture",9,0.3585
"382",0.049,1.01860462558887,18.2222222222222,1,"corn","2016","monoculture",10,0.3895
"383",0.046,0.850496602428629,18.2222222222222,1,"corn","2016","monoculture",10.5,0.3365
"384",0.049,0.828523670137621,18.2222222222222,1,"corn","2016","monoculture",11,0.323
"385",0.073,1.54393276818822,18.2222222222222,1,"corn","2016","monoculture",13.5,0.444
"386",0.05,0.805847560155032,18.2222222222222,1,"corn","2016","monoculture",11,0.317
"387",0.037,0.528532410999007,18.2222222222222,1,"corn","2016","monoculture",10.5,0.244
"388",0.05,0.92970093589554,18.2222222222222,1,"corn","2016","monoculture",9,0.386
"389",0.049,0.811515332510311,18.2222222222222,1,"corn","2016","monoculture",10.5,0.326
"390",0.054,0.994453894327326,18.2222222222222,1,"corn","2016","monoculture",10.5,0.374
"391",0.064,1.01911745027848,7.11111111111111,1,"corn","2016","monoculture",11,0.3715
"392",0.065,1.30796300427445,7.11111111111111,1,"corn","2016","monoculture",12.5,0.4125
"393",0.068,0.901478528672798,7.11111111111111,1,"corn","2016","monoculture",10.5,0.35
"394",0.067,1.37574774127394,7.11111111111111,1,"corn","2016","monoculture",17,0.366
"395",0.051,0.803866281725897,7.11111111111111,1,"corn","2016","monoculture",12,0.303
"396",0.051,0.887245955892022,7.11111111111111,1,"corn","2016","monoculture",9,0.374
"397",0.046,0.835356573922051,7.11111111111111,1,"corn","2016","monoculture",9.5,0.3495
"398",0.056,1.13705875845882,7.11111111111111,1,"corn","2016","monoculture",12,0.383
"399",0.053,0.967031134088331,7.11111111111111,1,"corn","2016","monoculture",10.5,0.367
"400",0.049,0.990826322426213,7.11111111111111,1,"corn","2016","monoculture",11,0.3645
"401",0.051,0.78060145221121,9.33333333333333,1,"corn","2016","monoculture",9,0.343
"402",0.037,0.633691778879969,9.33333333333333,1,"corn","2016","monoculture",8,0.316
"403",0.037,0.699513376127722,9.33333333333333,1,"corn","2016","monoculture",9,0.3185
"404",0.063,1.17904782295901,9.33333333333333,1,"corn","2016","monoculture",12,0.3925
"405",0.051,0.806359534684672,9.33333333333333,1,"corn","2016","monoculture",12.5,0.2975
"406",0.055,1.08723156611869,9.33333333333333,1,"corn","2016","monoculture",8.5,0.4415
"407",0.054,0.917733120199013,9.33333333333333,1,"corn","2016","monoculture",10,0.363
"408",0.08,1.74225473912602,9.33333333333333,1,"corn","2016","monoculture",12,0.511
"409",0.061,1.24738699136729,9.33333333333333,1,"corn","2016","monoculture",11.5,0.4165
"410",0.068,1.36115683340542,9.33333333333333,1,"corn","2016","monoculture",12,0.4325
"411",0.049,0.952620220429659,10.2222222222222,1,"corn","2016","monoculture",13,0.3265
"412",0.069,1.12022964318568,10.2222222222222,1,"corn","2016","monoculture",12.5,0.3715
"413",0.085,1.58981578569001,10.2222222222222,1,"corn","2016","monoculture",13,0.4615
"414",0.054,0.98587888275165,10.2222222222222,1,"corn","2016","monoculture",10,0.381
"415",0.059,1.0682131804393,10.2222222222222,1,"corn","2016","monoculture",11,0.3835
"416",0.072,1.61782482894904,10.2222222222222,1,"corn","2016","monoculture",11.5,0.4965
"417",0.078,1.70643514003872,10.2222222222222,1,"corn","2016","monoculture",14,0.4665
"418",0.058,0.998308880106901,10.2222222222222,1,"corn","2016","monoculture",13,0.337
"419",0.059,1.05029313632762,10.2222222222222,1,"corn","2016","monoculture",12,0.363
"420",0.045,0.70928684243134,10.2222222222222,1,"corn","2016","monoculture",9,0.3215
"421",0.038,0.753807356811404,10.2222222222222,1,"corn","2016","monoculture",9,0.335
"422",0.025,0.535819949921984,10.2222222222222,1,"corn","2016","monoculture",9,0.266
"423",0.045,0.811497438928548,10.2222222222222,1,"corn","2016","monoculture",11,0.3185
"424",0.05,0.862167963534371,10.2222222222222,1,"corn","2016","monoculture",10,0.348
"425",0.04,0.575549707484376,10.2222222222222,1,"corn","2016","monoculture",6.5,0.3285
"426",0.061,1.16795024127754,10.2222222222222,1,"corn","2016","monoculture",12,0.39
"427",0.062,1.17193141273113,10.2222222222222,1,"corn","2016","monoculture",12.5,0.383
"428",0.068,1.28192163541284,10.2222222222222,1,"corn","2016","monoculture",10.5,0.444
"429",0.057,1.04601378198697,10.2222222222222,1,"corn","2016","monoculture",12,0.362
"430",0.043,0.690433577120516,10.2222222222222,1,"corn","2016","monoculture",10,0.2995
"431",0.052,0.94689435201223,8.88888888888889,1,"corn","2016","monoculture",11,0.3535
"432",0.066,2.15392271761673,8.88888888888889,1,"corn","2016","monoculture",14.5,0.5365
"433",0.063,0.893516775878318,8.88888888888889,1,"corn","2016","monoculture",10,0.3565
"434",0.05,0.798334333042405,8.88888888888889,1,"corn","2016","monoculture",11,0.315
"435",0.052,0.803400194748017,8.88888888888889,1,"corn","2016","monoculture",15.5,0.2665
"436",0.071,1.53608137092631,8.88888888888889,1,"corn","2016","monoculture",14,0.4345
"437",0.03,0.369180338346547,8.88888888888889,1,"corn","2016","monoculture",7,0.2345
"438",0.044,0.740475134679649,8.88888888888889,1,"corn","2016","monoculture",10,0.314
"439",0.048,0.822835525011683,8.88888888888889,1,"corn","2016","monoculture",11,0.3215
"440",0.039,0.728109872344476,8.88888888888889,1,"corn","2016","monoculture",11,0.296
"441",0.046,0.788074600778545,5.77777777777778,1,"corn","2016","monoculture",10,0.3275
"442",0.078,0.995106190482717,5.77777777777778,1,"corn","2016","monoculture",12,0.35
"443",0.025,0.465590197981066,5.77777777777778,1,"corn","2016","monoculture",7.5,0.265
"444",0.056,0.984604552618545,5.77777777777778,1,"corn","2016","monoculture",12,0.3475
"445",0.051,0.91927612485901,5.77777777777778,1,"corn","2016","monoculture",11,0.3465
"446",0.048,0.88580008567986,5.77777777777778,1,"corn","2016","monoculture",12.5,0.317
"447",0.049,0.976229301498685,5.77777777777778,1,"corn","2016","monoculture",12,0.3455
"448",0.037,0.461577230134253,5.77777777777778,1,"corn","2016","monoculture",9,0.2405
"449",0.046,0.835576703503532,5.77777777777778,1,"corn","2016","monoculture",10.5,0.3325
"450",0.05,0.844891607085464,5.77777777777778,1,"corn","2016","monoculture",10.5,0.335
"451",0.065,1.41711774412702,4,1,"corn","2016","monoculture",13,0.427
"452",0.047,0.805830296807311,4,1,"corn","2016","monoculture",12,0.3035
"453",0.052,0.956941548864957,4,1,"corn","2016","monoculture",13,0.3275
"454",0.055,0.964888906859371,4,1,"corn","2016","monoculture",10,0.3755
"455",0.037,0.560368449146914,4,1,"corn","2016","monoculture",11,0.248
"456",0.036,0.480205468890127,4,1,"corn","2016","monoculture",8,0.262
"457",0.045,0.707309266398379,4,1,"corn","2016","monoculture",13,0.267
"458",0.038,0.63200215867757,4,1,"corn","2016","monoculture",11,0.269
"459",0.047,0.738023942838696,4,1,"corn","2016","monoculture",12,0.286
"460",0.054,1.07233819855082,4,1,"corn","2016","monoculture",11,0.3845
"461",0.047,0.735563341862419,4,1,"corn","2016","monoculture",9,0.3295
"462",0.033,0.494405727963374,4,1,"corn","2016","monoculture",10,0.239
"463",0.041,0.670623972110308,4,1,"corn","2016","monoculture",11,0.28
"464",0.078,1.53734408682382,4,1,"corn","2016","monoculture",15,0.42
"465",0.052,0.91927612485901,4,1,"corn","2016","monoculture",11,0.3465
"466",0.039,0.63821314293167,4,1,"corn","2016","monoculture",10,0.284
"467",0.048,0.921240049427211,4,1,"corn","2016","monoculture",11,0.347
"468",0.047,0.81421977410394,4,1,"corn","2016","monoculture",9.5,0.3435
"469",0.066,1.36157345806869,4,1,"corn","2016","monoculture",14,0.4005
"470",0.058,1.09887967397021,4,1,"corn","2016","monoculture",14,0.3465
"471",0.083,1.84733178801721,4,1,"corn","2016","monoculture",15,0.4755
"472",0.036,0.586787221485908,4,1,"corn","2016","monoculture",8,0.3
"473",0.041,0.607163962097466,4,1,"corn","2016","monoculture",8,0.307
"474",0.05,0.899711838755459,4,1,"corn","2016","monoculture",11,0.3415
"475",0.059,1.13705875845882,4,1,"corn","2016","monoculture",12,0.383
"476",0.039,0.61352955067551,4,1,"corn","2016","monoculture",6,0.357
"477",0.045,0.742180749761666,4,1,"corn","2016","monoculture",9,0.3315
"478",0.046,0.80769722280797,4,1,"corn","2016","monoculture",9,0.351
"479",0.056,1.08689545602419,4,1,"corn","2016","monoculture",12,0.3715
"480",0.049,0.863997466573193,4,1,"corn","2016","monoculture",8.5,0.378
"481",0.034,0.467347083421432,4,1,"corn","2016","monoculture",7,0.275
"482",0.052,0.97878087243531,4,1,"corn","2016","monoculture",11,0.3615
"483",0.047,0.774593414675735,4,1,"corn","2016","monoculture",12,0.2955
"484",0.043,0.717214837281295,4,1,"corn","2016","monoculture",11,0.293
"485",0.034,0.50757844228453,4,1,"corn","2016","monoculture",8,0.272
"486",0.042,0.720840594672014,4,1,"corn","2016","monoculture",11,0.294
"487",0.048,0.912126107671259,1.77777777777778,1,"corn","2016","monoculture",10,0.3615
"488",0.055,0.959548586875103,1.77777777777778,1,"corn","2016","monoculture",12,0.3415
"489",0.056,1.06850889990242,1.77777777777778,1,"corn","2016","monoculture",14,0.34
"490",0.046,0.732941867400413,1.77777777777778,1,"corn","2016","monoculture",13,0.2735
"491",0.047,0.847541739184247,1.77777777777778,1,"corn","2016","monoculture",10,0.344
"492",0.064,1.24644890462482,1.77777777777778,1,"corn","2016","monoculture",15,0.3645
"493",0.054,1.01162719592364,1.77777777777778,1,"corn","2016","monoculture",16,0.3065
"494",0.037,0.592161443437235,1.77777777777778,1,"corn","2016","monoculture",9.5,0.277
"495",0.074,1.49066126770107,1.77777777777778,1,"corn","2016","monoculture",18,0.3755
"496",0.081,1.60970649302228,1.77777777777778,1,"corn","2016","monoculture",16,0.4195
"497",0.043,0.561015569695427,1.77777777777778,1,"corn","2016","monoculture",14,0.22
"498",0.045,0.770333144545395,1.77777777777778,1,"corn","2016","monoculture",10,0.3225
"499",0.055,1.05886882411058,1.77777777777778,1,"corn","2016","monoculture",12,0.365
"500",0.051,0.878349417869794,1.77777777777778,1,"corn","2016","monoculture",11,0.336
"501",0.054,1.00187280205309,1.77777777777778,1,"corn","2016","monoculture",16,0.3045
"502",0.109,2.71093271723763,1.77777777777778,1,"corn","2016","monoculture",13.5,0.6495
"503",0.036,0.426665994031925,0.444444444444444,1,"corn","2016","monoculture",12,0.1975
"504",0.056,1.03023736898009,0.444444444444444,1,"corn","2016","monoculture",10,0.3925
"505",0.038,0.576246926242475,0.444444444444444,1,"corn","2016","monoculture",8.5,0.2875
"506",0.058,1.13426406807405,0.444444444444444,1,"corn","2016","monoculture",14,0.354
"531",0.035,0.78524124460344,619.555555555556,2,"corn","2016","monoculture",11,0.3115
"532",0.046,0.969963109997987,619.555555555556,2,"corn","2016","monoculture",12,0.344
"533",0.049,1.32175265085084,619.555555555556,2,"corn","2016","monoculture",12,0.424
"534",0.054,1.19480650770469,619.555555555556,2,"corn","2016","monoculture",13,0.3805
"535",0.051,1.21703311058796,619.555555555556,2,"corn","2016","monoculture",12,0.401
"536",0.065,1.24945243065276,619.555555555556,2,"corn","2016","monoculture",16,0.3535
"537",0.07,1.33399145653369,619.555555555556,2,"corn","2016","monoculture",14,0.395
"538",0.038,1.03948292175449,619.555555555556,2,"corn","2016","monoculture",11,0.3765
"539",0.09,1.60775495807928,610.222222222222,2,"corn","2016","monoculture",12,0.484
"540",0.021,2.1447644444712,610.222222222222,2,"corn","2016","monoculture",20,0.4555
"541",0.056,0.969943523262725,610.222222222222,2,"corn","2016","monoculture",13,0.3305
"542",0.079,1.75235633396868,610.222222222222,2,"corn","2016","monoculture",12,0.513
"543",0.075,1.77040081867198,610.222222222222,2,"corn","2016","monoculture",17,0.434
"544",0.063,1.39858437887035,610.222222222222,2,"corn","2016","monoculture",12,0.4405
"545",0.09,1.68984650602074,610.222222222222,2,"corn","2016","monoculture",16,0.4335
"546",0.063,1.28501101865116,610.222222222222,2,"corn","2016","monoculture",12,0.416
"547",0.062,1.51572446761704,610.222222222222,2,"corn","2016","monoculture",15,0.416
"548",0.057,1.36623718250031,610.222222222222,2,"corn","2016","monoculture",16,0.3755
"549",0.043,1.23921967296487,563.111111111111,2,"corn","2016","monoculture",13,0.39
"550",0.051,1.23769050667949,563.111111111111,2,"corn","2016","monoculture",14,0.3755
"551",0.022,0.886457781550201,563.111111111111,2,"corn","2016","monoculture",13,0.311
"552",0.05,1.19016209834669,563.111111111111,2,"corn","2016","monoculture",13,0.3795
"553",0.049,1.12092289758392,563.111111111111,2,"corn","2016","monoculture",16,0.3285
"554",0.06,1.45906673706214,563.111111111111,2,"corn","2016","monoculture",13,0.4355
"555",0.045,1.15150346324613,563.111111111111,2,"corn","2016","monoculture",15,0.3455
